id,type,lat,lon,emergency,fire_hydrant:type,fire_hydrant:diameter,operator,colour,color,ref,description,addr:street,addr:housenumber,addr:city,addr:postcode,addr:state,source,survey:date,fire_hydrant:position,fire_hydrant:pressure,access,note,water_source,timestamp,version,changeset,user,uid,all_tags
4286076069,node,41.8952478,-87.799095,fire_hydrant,,,,,,,,,,,,,,,,,,,,2016-07-06T13:58:35Z,2,40521857,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
4286218348,node,41.9034014,-87.7977687,fire_hydrant,,,,,,,,,,,,,,,,,,,,2016-07-06T16:17:21Z,1,40524602,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
4286721581,node,41.8889913,-87.7974431,fire_hydrant,,,,,,,,,,,,,,,,,,,,2016-07-06T21:01:31Z,1,40529692,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
4288352810,node,41.8944534,-87.7990738,fire_hydrant,,,,,,,,,,,,,,,,,,,,2016-07-07T14:06:15Z,1,40543307,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
4426305525,node,41.8487956,-87.6422254,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2022-03-24T21:17:13Z,2,118883328,Zol87,1237170,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
4497342641,node,41.8767135,-87.635296,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2025-05-29T22:08:43Z,3,166944910,wrennifer,5007182,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
4497342651,node,41.9253808,-87.6489293,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2016-11-12T19:45:30Z,1,43588716,richlv,47892,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
4498380570,node,41.8939498,-87.6328671,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2016-11-13T13:12:12Z,1,43604771,richlv,47892,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
4499383786,node,41.9139035,-87.7204085,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2016-11-14T00:17:52Z,1,43619238,richlv,47892,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
4499383911,node,41.9147547,-87.6679544,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2023-09-02T21:52:54Z,2,140737305,Lucas Brandt,17561309,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
4499383912,node,41.9165677,-87.6663024,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2016-11-14T00:17:52Z,1,43619238,richlv,47892,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
4499383963,node,41.9244111,-87.6560737,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2017-11-12T22:23:24Z,2,53725104,TacoBeans44,5017627,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
4525512619,node,41.9278308,-87.6416591,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2016-11-28T01:06:39Z,1,43994985,richlv,47892,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
4916847939,node,41.9010316,-87.7789358,fire_hydrant,,,,,,,,,,,,,,,,,,,,2017-06-15T12:55:16Z,1,49561756,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
4931560940,node,41.8663949,-87.6099923,fire_hydrant,,,,,,,,,,,,,,,,,,,,2017-06-22T21:33:07Z,1,49757536,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
4953223459,node,41.8887692,-87.7944197,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2023-12-04T21:41:39Z,2,144771123,Lucas Brandt,17561309,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
5020847931,node,41.86758,-87.7964673,fire_hydrant,,,,,,,,,,,,,,,,,,,,2017-08-07T20:46:56Z,1,50927728,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
5020867887,node,41.8687248,-87.7964862,fire_hydrant,,,,,,,,,,,,,,,,,,,,2017-08-07T20:54:23Z,1,50927898,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
5032675909,node,41.9046966,-87.7924257,fire_hydrant,,,,,,,,,,,,,,,,,,,,2017-08-13T16:21:51Z,1,51086408,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
5065032501,node,41.8833314,-87.80886,fire_hydrant,,,,,,,,,,,,,,,,,,,,2017-08-28T20:49:06Z,1,51521641,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
5425300389,node,41.9128519,-87.7067176,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2018-02-20T19:47:40Z,1,56530912,Steven Vance,100042,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
5495849785,node,41.9791183,-87.8357993,fire_hydrant,,,,,,,,,,,,,,,,,,,,2024-08-28T22:33:41Z,2,155903309,Zol87,1237170,"{""emergency"":""fire_hydrant""}"
5763912459,node,41.8798545,-87.9053589,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2018-07-16T14:00:55Z,1,60765971,chaaqoti,5242897,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
5763912460,node,41.8778596,-87.9052965,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2018-07-16T14:00:55Z,1,60765971,chaaqoti,5242897,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
5763912461,node,41.8798948,-87.9062367,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2018-07-16T14:00:55Z,1,60765971,chaaqoti,5242897,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
5763912462,node,41.8798884,-87.9072637,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2018-07-16T14:00:55Z,1,60765971,chaaqoti,5242897,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
5801476656,node,41.8754043,-87.7829426,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2018-08-01T13:27:00Z,1,61263992,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
5833498727,node,41.8723104,-87.8094819,fire_hydrant,,,,,,,,,,,,,,,,,,,,2018-08-14T22:19:09Z,1,61671470,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
5880315921,node,42.010642,-87.855181,fire_hydrant,,,,,,,,,,,,,,,,,,,,2018-09-04T04:23:51Z,1,62264766,HubMiner,238419,"{""emergency"":""fire_hydrant""}"
5905269185,node,42.0008944,-87.8213029,fire_hydrant,,,,,,,,,,,,,,,,,,,,2018-09-13T23:12:07Z,1,62567803,FA2017Andy,6477475,"{""emergency"":""fire_hydrant""}"
5928071585,node,42.0148278,-87.855185,fire_hydrant,pillar,,,yellow,,,,,,,,,,,,,,,main,2020-07-19T04:59:17Z,2,88190814,HubMiner,238419,"{""colour"":""yellow"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
5928071586,node,42.0123573,-87.8551754,fire_hydrant,,,,,,,,,,,,,,,,,,,,2018-09-25T05:15:40Z,1,62901084,HubMiner,238419,"{""emergency"":""fire_hydrant""}"
6386663483,node,41.9055274,-87.7938307,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2019-04-05T20:06:51Z,1,68936538,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
6386664591,node,41.9055229,-87.7948276,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2019-04-05T20:06:51Z,1,68936538,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
6387684056,node,41.8805315,-87.7827824,fire_hydrant,pillar,,,,,,,,,,,,,,parking_lot,,,,,2019-04-06T14:30:18Z,1,68953436,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""parking_lot"",""fire_hydrant:type"":""pillar""}"
6391961557,node,41.905557,-87.7924835,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2019-04-08T21:02:41Z,1,69023009,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
6409372286,node,41.8831407,-87.80407,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-04-16T13:47:49Z,1,69272501,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6410467801,node,41.8916686,-87.7816122,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2024-07-18T22:20:14Z,3,154120633,Lucas Brandt,17561309,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
6418225715,node,41.8769748,-87.7940686,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-04-20T17:28:01Z,1,69407433,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6452998393,node,41.9080665,-87.7925271,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-06T19:46:39Z,1,69949610,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6452998397,node,41.9071663,-87.7924943,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-06T19:46:39Z,1,69949610,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6452998398,node,41.9071406,-87.7936967,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-06T19:46:39Z,1,69949610,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6453003941,node,41.9054158,-87.7980674,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-06T19:54:01Z,1,69949813,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6453003942,node,41.9045382,-87.798154,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-06T19:54:01Z,1,69949813,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6453003956,node,41.9052235,-87.7978301,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-06T19:54:01Z,1,69949813,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6453003958,node,41.9035821,-87.7981283,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-06T19:54:01Z,1,69949813,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6453071496,node,41.9089483,-87.7925456,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-06T20:32:57Z,1,69950994,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6464602880,node,41.9044237,-87.7963628,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-10T13:21:55Z,1,70109750,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6464602985,node,41.9052453,-87.7963725,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-10T13:21:55Z,1,70109750,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6464602986,node,41.9034505,-87.7963146,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-10T13:21:55Z,1,70109750,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6479003255,node,41.9064414,-87.7948997,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-16T19:47:30Z,1,70333633,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6479003260,node,41.9071293,-87.7948681,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-16T19:47:30Z,1,70333633,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6514053646,node,41.9088972,-87.7964618,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-31T19:53:21Z,1,70821223,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6514053652,node,41.9082816,-87.7980292,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-31T19:53:21Z,1,70821223,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6514053653,node,41.9088296,-87.7982884,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-31T19:53:21Z,1,70821223,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6514053660,node,41.9088294,-87.7979504,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2022-02-18T19:01:17Z,2,117578054,Zol87,1237170,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6514053661,node,41.9089085,-87.7949256,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-31T19:53:21Z,1,70821223,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6514064275,node,41.9072478,-87.7982422,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-05-31T19:56:08Z,1,70821302,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6514064276,node,41.9070496,-87.7978795,fire_hydrant,,,,,,,,,,,,,,,,,,,,2019-05-31T19:56:08Z,1,70821302,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
6575024678,node,41.823829,-87.8028513,fire_hydrant,,,,,,,,,,,,,,,,,,,,2019-06-27T15:54:24Z,1,71677900,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
6575039930,node,41.8264539,-87.8049862,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-06-27T15:46:05Z,1,71677632,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6576874464,node,41.8875723,-87.819782,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,,2019-06-28T14:01:35Z,1,71709434,SednaBoo,2871029,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
6582539681,node,41.8916508,-87.7830885,fire_hydrant,,,,,,,,,,,,,,,,,,,,2019-07-01T20:04:12Z,1,71798181,SednaBoo,2871029,"{""emergency"":""fire_hydrant""}"
6849070641,node,41.897417,-87.6956034,fire_hydrant,,,,red,,,,,,,,,,,,,,,main,2019-10-04T02:35:14Z,1,75257669,jadakiara,10347600,"{""colour"":""red"",""emergency"":""fire_hydrant"",""water_source"":""main""}"
6909740404,node,41.9563654,-87.7472339,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
6909740405,node,41.9545443,-87.7474817,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
6909740406,node,41.9553589,-87.7472014,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
6909740408,node,41.954379,-87.7472106,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
6909740409,node,41.9555776,-87.7475032,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
6909740413,node,41.9561161,-87.7475788,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
6909740414,node,41.9536367,-87.7471807,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
6909740415,node,41.9565737,-87.7475375,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
6909740417,node,41.97005,-87.7392917,fire_hydrant,,,,,,,,,,,,,,,,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant""}"
6909740421,node,41.9571137,-87.7476789,fire_hydrant,pillar,,,,,,,,,,,,,,green,,,,,2019-10-23T16:13:55Z,1,76114312,JakeTheMoose,1898744,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""green"",""fire_hydrant:type"":""pillar""}"
7607257224,node,41.9987738,-87.6585495,fire_hydrant,,,,,,,,,,,,,,,,,,,main,2020-06-10T01:21:14Z,1,86431072,sannkc,1561092,"{""emergency"":""fire_hydrant"",""water_source"":""main""}"
7607257437,node,41.9982891,-87.6572228,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,main,2022-09-30T19:54:36Z,3,126838606,OSMWeekly,8610118,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
7608062704,node,41.9978312,-87.6555379,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,main,2023-11-06T02:10:30Z,3,143673632,Lucas Brandt,17561309,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
7608062784,node,41.9983054,-87.6562651,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,main,2023-11-26T22:27:29Z,3,144487406,Lucas Brandt,17561309,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
7608318127,node,42.0009585,-87.6606218,fire_hydrant,underground,,,,,,,,,,,,,,,,,,main,2021-07-20T05:06:19Z,2,108286086,トール,13773874,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""underground"",""water_source"":""main""}"
7608318155,node,42.0014082,-87.6606169,fire_hydrant,underground,,,,,,,,,,,,,,,,,,main,2021-07-20T05:07:13Z,2,108286086,トール,13773874,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""underground"",""water_source"":""main""}"
7608492690,node,42.0016238,-87.6575641,fire_hydrant,,,,,,,,,,,,,,,,,,,main,2020-06-10T10:13:18Z,1,86456399,sannkc,1561092,"{""emergency"":""fire_hydrant"",""water_source"":""main""}"
7608492772,node,42.0016362,-87.6566729,fire_hydrant,,,,,,,,,,,,,,,,,,,main,2020-06-10T10:13:18Z,1,86456399,sannkc,1561092,"{""emergency"":""fire_hydrant"",""water_source"":""main""}"
7613189651,node,41.9982726,-87.6590834,fire_hydrant,,,,,,,,,,,,,,,,,,,main,2020-06-11T18:29:24Z,1,86530902,sannkc,1561092,"{""emergency"":""fire_hydrant"",""water_source"":""main""}"
7613383996,node,41.9965448,-87.656979,fire_hydrant,,,,,,,,,,,,,,,,,,,main,2020-06-11T20:54:03Z,1,86533929,sannkc,1561092,"{""emergency"":""fire_hydrant"",""water_source"":""main""}"
7615606967,node,42.0034027,-87.6609343,fire_hydrant,,,,,,,,,,,,,,,,,,,main,2020-06-12T12:25:47Z,1,86567088,sannkc,1561092,"{""emergency"":""fire_hydrant"",""water_source"":""main""}"
7616068347,node,42.0015995,-87.65963,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,main,2020-06-12T15:19:32Z,1,86573847,sannkc,1561092,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
7616068508,node,42.0025044,-87.6605943,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,main,2020-06-12T15:19:32Z,1,86573847,sannkc,1561092,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
7617294924,node,41.9946389,-87.6594938,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,main,2020-06-13T06:11:08Z,1,86591105,sannkc,1561092,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
7618279645,node,41.9953659,-87.6583206,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,main,2020-06-13T18:10:57Z,1,86606074,sannkc,1561092,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
7658740561,node,41.8801928,-87.6245411,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2020-06-27T15:36:20Z,1,87229343,ianlopez1115,44938,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
7658740565,node,41.8793506,-87.6242206,fire_hydrant,pillar,,,,,,,,,,,,,,sidewalk,,,,,2020-06-27T15:36:20Z,1,87229343,ianlopez1115,44938,"{""emergency"":""fire_hydrant"",""fire_hydrant:position"":""sidewalk"",""fire_hydrant:type"":""pillar""}"
7672251095,node,41.9684642,-87.77723,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2021-06-27T02:17:34Z,2,107020773,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251096,node,41.9686174,-87.7760326,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2021-06-27T02:17:34Z,2,107020773,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251097,node,41.968676,-87.7727228,fire_hydrant,pillar,,,color,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""color"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251098,node,41.9687012,-87.770349,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251099,node,41.9687146,-87.7691468,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251100,node,41.9687886,-87.7675865,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251101,node,41.9694986,-87.7759085,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251102,node,41.9703812,-87.7758948,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251103,node,41.9712497,-87.7770824,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251104,node,41.9703921,-87.777111,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251105,node,41.9703788,-87.7746769,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7672251106,node,41.9712438,-87.7746583,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,,2020-07-01T02:19:46Z,1,87371331,raddevelopment9,3843052,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar""}"
7727743855,node,42.0146103,-87.8554104,fire_hydrant,pillar,,,yellow,,,,,,,,,,,,,,,main,2021-04-12T08:16:00Z,2,102784783,Zol87,1237170,"{""colour"":""yellow"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
8026908954,node,41.9936596,-87.6627472,fire_hydrant,pillar,,,,,,,,,,,,,,,,,,main,2020-10-21T03:59:18Z,1,92798176,wegerje,598564,"{""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
8105663266,node,41.9289019,-87.6538041,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,main,2020-11-11T03:57:19Z,1,93893942,IanH,306962,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
8105663295,node,41.928161,-87.6538343,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,main,2020-11-11T03:57:19Z,1,93893942,IanH,306962,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
8105833686,node,41.8815643,-87.6657546,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,main,2020-11-11T05:24:24Z,1,93898120,IanH,306962,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
8140652837,node,41.7590271,-87.7997477,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,main,2020-11-19T04:02:05Z,1,94406245,IanH,306962,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
8181537890,node,41.8506548,-87.7931963,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,main,2020-12-01T02:35:46Z,1,95075210,IanH,306962,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
8181537907,node,41.8504433,-87.7934546,fire_hydrant,pillar,,,red,,,,,,,,,,,,,,,main,2020-12-01T02:35:46Z,1,95075210,IanH,306962,"{""colour"":""red"",""emergency"":""fire_hydrant"",""fire_hydrant:type"":""pillar"",""water_source"":""main""}"
